station_id,label,parameter,unit_name,qualifier
540001RG,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
Egerton1,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
605324,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E60880,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E85220,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E82840,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
NE063,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
Greens1,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E82880,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
3340,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
3340,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
266474TP_TEMPNo,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
290320,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
603315,rainfall-tipping_bucket_raingauge-Event-Unspecified-mm,rainfall,mm,Tipping Bucket Raingauge
598145,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
569723,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
1403SE,rainfall-water-t-15_min-mm,rainfall,mm,Water
1403SE,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
574656,rainfall-logged-Cumulative_Total-15_min-mm,rainfall,mm,Logged
574656,rainfall-tipping_bucket_raingauge-Event-Unspecified-mm,rainfall,mm,Tipping Bucket Raingauge
E71440,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E83440,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
442790,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E83400,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
558975,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
600295,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E6340,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E99682,rainfall-tipping_bucket_raingauge-t-1_h-mm,rainfall,mm,Tipping Bucket Raingauge
266523,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
247564,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
082673,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
082673,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
282751,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
282751,rainfall-water-t-15_min-mm,rainfall,mm,Water
E40764,rainfall-2-t-15_min-mm,rainfall,mm,2
E7940,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E7970,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E14620,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
0422SO,rainfall-water-t-15_min-mm,rainfall,mm,Water
0422SO,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
13341,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
1221,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
1765,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
476898,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
05973,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
05973,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
064280,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
NE040,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
074740,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
296705,rainfall-water-t-15_min----,rainfall,---,Water
296705,rainfall-water-t-15_min-mm,rainfall,mm,Water
084532,rainfall-tipping_bucket_raingauge-i-15_min-m,rainfall,m,Tipping Bucket Raingauge
NE024,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
NE024,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
B23653,rainfall-water-t-15_min-mm,rainfall,mm,Water
077800,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
056505,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E24141,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E23205,rainfall-tipping_bucket_raingauge-t-15_min----,rainfall,---,Tipping Bucket Raingauge
254336TP,rainfall-tipping_bucket_raingauge-t-15_min-V,rainfall,V,Tipping Bucket Raingauge
47158_,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
013553,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
036225,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
008632,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
B23653,rainfall-water-t-15_min-mAOD,rainfall,mAOD,Water
BLAXHA,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
FELIXR,rainfall-tipping_bucket_raingauge-Event-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
206065,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E49601,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
063028,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
DEBENR,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
531184,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
531184,rainfall-tipping_bucket_raingauge-Event-Unspecified-mm,rainfall,mm,Tipping Bucket Raingauge
083282,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
074108,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
080194,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
074329,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
169228,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E82920,rainfall-tipping_bucket_raingauge-t-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
E24908,rainfall-tipping_bucket_raingauge-t-15_min-V,rainfall,V,Tipping Bucket Raingauge
048718,rainfall-tipping_bucket_raingauge-i-15_min-mm,rainfall,mm,Tipping Bucket Raingauge
023839,rainfall-3-i-15_min-mm,rainfall,mm,3
